Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Smile Care Dental and Orthodontic Clinic,"10, Hareshwar Nagar, Near Mahesh Pragati Mandal, Ring Road, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0039845,75.5570005
Krushna Clinic,"Plot No. 11, Radha Krushna Nagar, Near Shivaji Nagar Road, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0200891,75.555223
Nims Hospital,"Behind Jalgaon Railway Station, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.018631,75.559781
Dr. Narendra Gujarathi Hospital,"Ramdwar Park, Behind Gujral Petrol Pump, Jalgaon, Tilak Nagar, Indore",Unknown,Unknown,Unknown,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0190025,75.5382421
Aditya Hospital,"Gujral Petrol Pump, Pimprala, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0163307,75.5374763
Mathoshri Clinic,"Plot No 2, Shri Krishna Colony, (MS), Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.010908,75.5485571
Chiranjeev Hospital,"Near Krishna Hotel, Gujral Petrol Pump, NH 06, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.017537,75.5361663
Jyotsnai Health Care Centre Hospital,"Nagpur - Mumbai Highway, Biba Nagar, Khote Nagar, Savkhede Bk",Unknown,Unknown,425002,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0160154,75.5115954
Varad Hospital,"Near Gujral Petrol Pump Square, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0164587,75.5389721
Surbhi Clinic,"Shiv Colony, Chandani Chowk, Jalgaon",Unknown,Unknown,425001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0064186,75.5454388
"SubCentre, Fupanagari",Fupanagari,Unknown,Unknown,425002,Maharashtra,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.07275,75.5074591
"SubCentre, Mamurabad",Mamurabad,Unknown,Unknown,425002,Maharashtra,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.0647706,75.5716783
"Government Hospital, Jaikisan Wadi","Old B J Market, Jaikisan Wadi",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0081864,75.5686855
Dr. A. G. Bhangale,Unknown,Unknown,Unknown,Unknown,MH,Unknown,hospital,hospital,Unknown,Unknown,Unknown,21.0072014,75.5667821
Dr. A. G. Bhangale,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,21.0072497,75.5667467
